item_id,product_name,department_name,price,stock_quantity
334,Acco Perma¨ 3000 Stacking Storage Drawers,Storage & Organization,20.98,39
353,"80 Minute CD-R Spindle, 100/Pack - Staples",Computer Peripherals,39.48,28
361,Avery 479,Labels,2.61,9
431,Fellowes Bankers Boxª Staxonsteel¨ Drawer File/Stacking System,Storage & Organization,64.98,34
485,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Computer Peripherals,40.98,40
486,Eldon¨ Gobal File Keepers,Storage & Organization,15.14,50
739,Kensington 7 Outlet MasterPiece¨ HOMEOFFICE Power Control Center,Appliances,131.12,8
740,2160i,Telephones and Communication,200.99,29
835,Sharp AL-1530CS Digital Copier,Copiers and Fax,499.99,40
851,"Seth Thomas 13 1/2"" Wall Clock",Office Furnishings,17.78,25
882,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Office Furnishings,70.71,48
883,Bretford Rectangular Conference Table Tops,Tables,376.13,1
895,Wirebound Voice Message Log Book,Paper,4.76,13
989,"80 Minute CD-R Spindle, 100/Pack - Staples",Computer Peripherals,39.48,17
990,Avery 493,Labels,4.91,9
1029,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Bookcases,180.98,38
1083,Novimex Swivel Fabric Task Chair,Chairs & Chairmats,150.98,10
1122,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",Computer Peripherals,4.77,32
1255,Project Tote Personal File,Storage & Organization,14.03,27
1339,3M Organizer Strips,Binders and Binder Accessories,5.4,14
1352,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Computer Peripherals,7.28,43
1423,"Sanford Colorific Colored Pencils, 12/Box",Pens & Art Supplies,2.88,48
1424,R380,Telephones and Communication,195.99,6
1436,Xerox 1899,Paper,5.78,4
1437,"Imation IBM Formatted Diskettes, 100/Pack",Computer Peripherals,28.48,23
1486,Barrel Sharpener,Pens & Art Supplies,3.57,26
1487,2160i,Telephones and Communication,200.99,48
1488,A1228,Telephones and Communication,195.99,8
1596,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Storage & Organization,52.99,28
1597,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Bookcases,100.98,8
1598,Accessory34,Telephones and Communication,85.99,20
1626,Bagged Rubber Bands,Rubber Bands,1.26,40
1631,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Paper,4.98,46
1632,"Panasonic All Digital Answering System with Caller ID*, KX-TM150B",Telephones and Communication,66.99,27
1690,Wilson Jones¨ Four-Pocket Poly Binders,Binders and Binder Accessories,6.54,2
1691,"Dual Level, Single-Width Filing Carts",Storage & Organization,155.06,50
2004,Economy Binders,Binders and Binder Accessories,2.08,20
2005,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,160.98,4
2043,X-Rackª File for Hanging Folders,Storage & Organization,11.29,22
2145,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Computer Peripherals,29.89,34
2169,Newell 323,Pens & Art Supplies,1.68,18
2170,Eldon Portable Mobile Manager,Storage & Organization,28.28,39
2452,Avery Binder Labels,Binders and Binder Accessories,3.89,18
2463,Eldon Jumbo ProFileª Portable File Boxes Graphite/Black,Storage & Organization,15.31,37
2513,"Master Giant Foot¨ Doorstop, Safety Yellow",Office Furnishings,7.59,20
2551,Newell 315,Pens & Art Supplies,5.98,37
2552,Kleencut¨ Forged Office Shears by Acme United Corporation,"Scissors, Rulers and Trimmers",2.08,4
2553,Xerox 1983,Paper,5.98,29
2745,T61,Telephones and Communication,45.99,29
2815,Avery Poly Binder Pockets,Binders and Binder Accessories,3.58,46
2816,"Bush Westfield Collection Bookcases, Fully Assembled",Bookcases,100.98,46
2817,Xerox 196,Paper,5.78,15
2830,Nu-Dell Leatherette Frames,Office Furnishings,14.34,30
2831,Colored Envelopes,Envelopes,3.69,23
3056,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Binders and Binder Accessories,4.91,6
3204,Eldon Simplefile¨ Box Office¨,Storage & Organization,12.44,17
3341,6190,Telephones and Communication,65.99,7
3362,Panasonic KX-P3200 Dot Matrix Printer,Office Machines,297.64,23
3382,Wilson Jones DublLock¨ D-Ring Binders,Binders and Binder Accessories,6.75,4
3383,"Wilson Jones Hanging View Binder, White, 1""",Binders and Binder Accessories,7.1,46
3384,"Fellowes Basic 104-Key Keyboard, Platinum",Computer Peripherals,20.95,22
3385,Ibico Recycled Linen-Style Covers,Binders and Binder Accessories,39.06,31
3386,Self-Adhesive Ring Binder Labels,Binders and Binder Accessories,3.52,12
3387,"Tenex File Box, Personal Filing Tote with Lid, Black",Storage & Organization,15.51,3
3441,1726 Digital Answering Machine,Telephones and Communication,20.99,29
3442,DAX Clear Channel Poster Frame,Office Furnishings,14.58,10
3541,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Computer Peripherals,8.33,33
3542,Xerox 1891,Paper,48.91,26
3573,Xerox 220,Paper,6.48,49
3784,Computer Printout Paper with Letter-Trim Perforations,Paper,18.97,2
3798,Wausau Papers Astrobrights¨ Colored Envelopes,Envelopes,5.98,37
3799,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Office Furnishings,10.4,2
3940,Belkin MediaBoard 104- Keyboard,Computer Peripherals,27.48,23
4032,"Executive Impressions 12"" Wall Clock",Office Furnishings,17.67,23
4033,Southworth 25% Cotton Antique Laid Paper & Envelopes,Paper,8.34,36
4034,6185,Telephones and Communication,205.99,22
4044,"Eldon Spacemaker¨ Box, Quick-Snap Lid, Clear",Pens & Art Supplies,3.34,30
4111,Xerox 1995,Paper,6.48,9
4488,Honeywell Quietcare HEPA Air Cleaner,Appliances,78.65,32
4489,Xerox 1993,Paper,6.48,7
4555,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Chairs & Chairmats,243.98,5
4813,"Strathmore #10 Envelopes, Ultimate White",Envelopes,52.71,4
4893,Fellowes 8 Outlet Superior Workstation Surge Protector,Appliances,41.71,29
4894,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Envelopes,60.98,43
4917,Fiskars¨ Softgrip Scissors,"Scissors, Rulers and Trimmers",10.98,14
5058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Appliances,279.81,23
5196,Accessory20,Telephones and Communication,85.99,34
5245,Xerox 1971,Paper,4.28,43
5246,5165,Telephones and Communication,175.99,31
5340,Lexmark Z54se Color Inkjet Printer,Office Machines,90.97,46
5341,StarTAC 7760,Telephones and Communication,65.99,31
5351,"Premier Elliptical Ring Binder, Black",Binders and Binder Accessories,30.44,46
5389,Wilson Jones DublLock¨ D-Ring Binders,Binders and Binder Accessories,6.75,14
5390,Micro Innovations 104 Keyboard,Computer Peripherals,10.97,31
5430,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Office Furnishings,10.64,20
5615,Eureka Disposable Bags for Sanitaire¨ Vibra Groomer I¨ Upright Vac,Appliances,4.06,19
5616,GBC Standard Plastic Binding Systems Combs,Binders and Binder Accessories,8.85,31
5617,Avery 520,Labels,3.15,29
5997,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Appliances,48.92,39
5998,"Cardinal Slant-D¨ Ring Binder, Heavy Gauge Vinyl",Binders and Binder Accessories,8.69,2
6233,Fiskars¨ Softgrip Scissors,"Scissors, Rulers and Trimmers",10.98,46
6246,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper,8.01,39
6247,Xerox 226,Paper,6.48,17
6248,Sanford 52201 APSCO Electric Pencil Sharpener,Pens & Art Supplies,40.97,49
6261,Laminate Occasional Tables,Tables,154.13,49
6386,Round Ring Binders,Binders and Binder Accessories,2.08,47
6658,Durable Pressboard Binders,Binders and Binder Accessories,3.8,7
6659,Avery 52,Labels,3.69,6
6705,Avery 492,Labels,2.88,37
6706,"Executive Impressions 13"" Chairman Wall Clock",Office Furnishings,25.38,43
6791,Binder Posts,Binders and Binder Accessories,5.74,3
6882,Avery 498,Labels,2.89,48
6883,Xerox 1891,Paper,48.91,5
6938,DIXON Oriole¨ Pencils,Pens & Art Supplies,2.58,16
6949,Avery Durable Binders,Binders and Binder Accessories,2.88,45
7035,Avery 510,Labels,3.75,47
7036,"Super Bands, 12/Pack",Rubber Bands,1.86,15
7079,iDEN i95,Telephones and Communication,65.99,28
7120,Staples 6 Outlet Surge,Appliances,11.97,25
7121,Lock-Up Easel 'Spel-Binder',Binders and Binder Accessories,28.53,26
7122,"Memorex 4.7GB DVD+R, 3/Pack",Computer Peripherals,15.28,6
7159,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Office Furnishings,136.98,17
7160,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Office Furnishings,30.93,49
7235,Office Star Flex Back Scooter Chair with White Frame,Chairs & Chairmats,110.98,48
7273,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Office Furnishings,51.94,26
7274,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,19.98,46
7335,Howard Miller 12-3/4 Diameter Accuwave DS ª Wall Clock,Office Furnishings,78.69,19
7456,Lock-Up Easel 'Spel-Binder',Binders and Binder Accessories,28.53,10
7457,StarTAC 7760,Telephones and Communication,65.99,9
7502,"Seth Thomas 12"" Clock w/ Goldtone Case",Office Furnishings,22.98,35
7503,Bevis Round Conference Room Tables and Bases,Tables,179.29,5
7506,#10 Self-Seal White Envelopes,Envelopes,11.09,17
7533,Xerox 1885,Paper,48.04,36
7534,Fellowes Super Stor/Drawer¨ Files,Storage & Organization,161.55,46
7565,"Advantus Push Pins, Aluminum Head",Rubber Bands,5.81,45
7566,Acco Perma¨ 2700 Stacking Storage Drawers,Storage & Organization,29.74,4
7861,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Binders and Binder Accessories,3.81,35
7862,Bevis Steel Folding Chairs,Chairs & Chairmats,95.95,32
7863,"Staples Vinyl Coated Paper Clips, 800/Box",Rubber Bands,7.89,46
7864,Bevis 36 x 72 Conference Tables,Tables,124.49,9
7873,Telescoping Adjustable Floor Lamp,Office Furnishings,19.99,34
7874,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Storage & Organization,16.91,44
8116,"Advantus Push Pins, Aluminum Head",Rubber Bands,5.81,40
8117,"Micro Innovations Micro 3000 Keyboard, Black",Computer Peripherals,26.31,48
8184,LX 677,Telephones and Communication,110.99,17
8335,"Bush Westfield Collection Bookcases, Fully Assembled",Bookcases,100.98,3
8336,Canon MP41DH Printing Calculator,Office Machines,150.98,7
45,7160,Telephones and Communication,140.99,47
143,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Appliances,59.98,21
144,DAX Clear Channel Poster Frame,Office Furnishings,14.58,26
191,"Memorex 4.7GB DVD-RAM, 3/Pack",Computer Peripherals,31.78,26
192,Prang Drawing Pencil Set,Pens & Art Supplies,2.78,10
267,Euro Pro Shark Stick Mini Vacuum,Appliances,60.98,24
268,M3682,Telephones and Communication,125.99,43
269,StarTAC 6500,Telephones and Communication,125.99,44
280,SAFCO Arco Folding Chair,Chairs & Chairmats,276.2,7
424,Eldon Advantage¨ Chair Mats for Low to Medium Pile Carpets,Office Furnishings,43.31,35
425,SC7868i,Telephones and Communication,125.99,8
767,HP Office Recycled Paper (20Lb. and 87 Bright),Paper,5.78,6
768,KF 788,Telephones and Communication,45.99,15
1153,Logitech Internet Navigator Keyboard,Computer Peripherals,30.98,24
1168,ACCOHIDE¨ Binder by Acco,Binders and Binder Accessories,4.13,25
1169,"O'Sullivan Elevations Bookcase, Cherry Finish",Bookcases,130.98,24
1305,Serrated Blade or Curved Handle Hand Letter Openers,"Scissors, Rulers and Trimmers",3.14,41
1356,"Tyvek ¨ Top-Opening Peel & Seel Envelopes, Plain White",Envelopes,27.18,50
1381,Keytronic 105-Key Spanish Keyboard,Computer Peripherals,73.98,46
1382,"*Staples* vLetter Openers, 2/Pack","Scissors, Rulers and Trimmers",3.68,21
1395,Hon 4700 Series Mobuisª Mid-Back Task Chairs with Adjustable Arms,Chairs & Chairmats,355.98,16
1396,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,160.98,1
1397,Global Adaptabilitiesª Conference Tables,Tables,280.98,24
1440,Motorola SB4200 Cable Modem,Computer Peripherals,179.99,13
1481,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","Scissors, Rulers and Trimmers",6.84,18
1791,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Envelopes,35.89,20
1837,Wilson Jones DublLock¨ D-Ring Binders,Binders and Binder Accessories,6.75,26
1876,Strathmore Photo Mount Cards,Paper,6.78,27
2014,Xerox 1978,Paper,5.78,7
2049,"GBC White Gloss Covers, Plain Front",Binders and Binder Accessories,14.48,47
2077,GBC DocuBind 200 Manual Binding Machine,Binders and Binder Accessories,420.98,9
2256,Self-Adhesive Address Labels for Typewriters by Universal,Labels,7.31,2
2257,"O'Sullivan Elevations Bookcase, Cherry Finish",Bookcases,130.98,27
2258,Xerox 1891,Paper,48.91,15
2259,Fellowes Recycled Storage Drawers,Storage & Organization,111.03,40
2635,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Appliances,208.16,17
2801,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Office Furnishings,20.24,10
2912,Newell 312,Pens & Art Supplies,5.84,34
2978,Avery 487,Labels,3.69,13
3042,Avery 487,Labels,3.69,47
3043,Serrated Blade or Curved Handle Hand Letter Openers,"Scissors, Rulers and Trimmers",3.14,26
3085,"Eureka Hand Vacuum, Bagless",Appliances,49.43,20
3141,Airmail Envelopes,Envelopes,83.93,3
3154,Keytronic French Keyboard,Computer Peripherals,73.98,5
3208,TDK 4.7GB DVD-R,Computer Peripherals,10.01,1
3368,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Binders and Binder Accessories,4.91,36
3369,Hon Olson Stacker Stools,Chairs & Chairmats,140.81,3
3370,Newell 314,Pens & Art Supplies,5.58,48
3474,Global Ergonomic Managers Chair,Chairs & Chairmats,180.98,3
3475,Xerox 1995,Paper,6.48,26
3691,Belkin 8 Outlet Surge Protector,Appliances,40.98,7
3781,Canon Image Class D660 Copier,Copiers and Fax,599.99,46
3782,Xerox 1919,Paper,40.99,49
3783,Eldon Jumbo ProFileª Portable File Boxes Graphite/Black,Storage & Organization,15.31,47
3815,Accessory27,Telephones and Communication,35.99,17
3910,Berol Giant Pencil Sharpener,Pens & Art Supplies,16.99,44
4005,Verbatim DVD-R 4.7GB authoring disc,Computer Peripherals,39.24,40
4006,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper,8.01,45
4048,Xerox 227,Paper,6.48,30
4200,"Sauder Forest Hills Library, Woodland Oak Finish",Bookcases,140.98,41
4209,GBC VeloBinder Electric Binding Machine,Binders and Binder Accessories,120.98,33
4307,Accessory4,Telephones and Communication,85.99,45
4308,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Tables,71.37,16
4332,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6Ó x 11Ó",Paper,6.98,30
4619,Microsoft Internet Keyboard,Computer Peripherals,20.97,42
4718,Xerox 1962,Paper,4.28,42
4722,636,Telephones and Communication,115.99,8
4727,Global Commerceª Series High-Back Swivel/Tilt Chairs,Chairs & Chairmats,284.98,45
4841,Wilson Jones Easy Flow IIª Sheet Lifters,Binders and Binder Accessories,1.8,16
4842,Avery White Multi-Purpose Labels,Labels,4.98,23
4885,Accessory25,Telephones and Communication,20.99,7
4970,Xerox 199,Paper,4.28,16
4971,Bretford Rectangular Conference Table Tops,Tables,376.13,29
4972,Bush Advantage Collection¨ Racetrack Conference Table,Tables,424.21,37
4973,T28 WORLD,Telephones and Communication,195.99,8
5019,Hon Comfortask¨ Task/Swivel Chairs,Chairs & Chairmats,113.98,24
5020,Fellowes 17-key keypad for PS/2 interface,Computer Peripherals,30.73,2
5021,Xerox 1938,Paper,47.9,19
5212,"Executive Impressions 12"" Wall Clock",Office Furnishings,17.67,50
5238,1726 Digital Answering Machine,Telephones and Communication,20.99,25
5315,Hon 4070 Series Pagodaª Armless Upholstered Stacking Chairs,Chairs & Chairmats,291.73,23
5347,Rediform S.O.S. Phone Message Books,Paper,4.98,26
5348,StarTAC 3000,Telephones and Communication,125.99,27
5380,Staples¨ General Use 3-Ring Binders,Binders and Binder Accessories,1.88,39
5551,Adesso Programmable 142-Key Keyboard,Computer Peripherals,152.48,16
5562,"ACCOHIDE¨ 3-Ring Binder, Blue, 1""",Binders and Binder Accessories,4.13,45
5563,Ampad #10 Peel & Seel¨ Holiday Envelopes,Envelopes,4.48,30
5596,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Computer Peripherals,7.28,35
5744,Durable Pressboard Binders,Binders and Binder Accessories,3.8,22
5745,"Global Leather and Oak Executive Chair, Black",Chairs & Chairmats,300.98,35
5747,3M Organizer Strips,Binders and Binder Accessories,5.4,8
6147,Xerox 1983,Paper,5.98,50
6239,Advantus Map Pennant Flags and Round Head Tacks,Rubber Bands,3.95,12
6243,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,160.98,11
6244,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Computer Peripherals,17.98,43
6245,5185,Telephones and Communication,115.99,24
6415,Hon Every-Day¨ Chair Series Swivel Task Chairs,Chairs & Chairmats,120.98,5
6438,Avery 494,Labels,2.61,25
6761,Xerox 1905,Paper,6.48,28
6769,Dana Halogen Swing-Arm Architect Lamp,Office Furnishings,40.97,32
6808,Maxell DVD-RAM Discs,Computer Peripherals,16.48,22
6809,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Office Furnishings,20.24,41
6810,Computer Printout Paper with Letter-Trim Perforations,Paper,18.97,43
6811,StarTAC ST7868,Telephones and Communication,125.99,50
6893,Novimex Turbo Task Chair,Chairs & Chairmats,70.98,31
6926,Panasonic KX-P3626 Dot Matrix Printer,Office Machines,517.48,20
6958,TI 36X Solar Scientific Calculator,Office Machines,23.99,45
7051,Belkin F9M820V08 8 Outlet Surge,Appliances,42.98,42
7052,"Global Leather Task Chair, Black",Chairs & Chairmats,89.99,43
7053,"Fellowes Basic 104-Key Keyboard, Platinum",Computer Peripherals,20.95,22
7158,Fellowes Super Stor/Drawer¨ Files,Storage & Organization,161.55,43
7242,Zoom V.92 USB External Faxmodem,Computer Peripherals,49.99,45
7243,Unpadded Memo Slips,Paper,3.98,50
7298,Canon PC1060 Personal Laser Copier,Copiers and Fax,699.99,29
7348,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Binders and Binder Accessories,3.81,41
7400,GBC VeloBinder Strips,Binders and Binder Accessories,7.68,14
7458,Xerox 227,Paper,6.48,36
7558,"Memorex 4.7GB DVD+RW, 3/Pack",Computer Peripherals,28.48,2
7624,"Memorex 4.7GB DVD+RW, 3/Pack",Computer Peripherals,28.48,22
7625,MicroTAC 650,Telephones and Communication,65.99,45
7662,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Computer Peripherals,4.98,27
7663,Hand-Finished Solid Wood Document Frame,Office Furnishings,34.23,42
7694,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Pens & Art Supplies,43.98,22
7796,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Office Furnishings,51.75,6
7797,StarTAC 7760,Telephones and Communication,65.99,1
7830,Xerox 210,Paper,6.48,17
7921,Personal Creationsª Ink Jet Cards and Labels,Paper,11.48,2
7922,Xerox 1923,Paper,6.68,11
8313,"Peel & Seel¨ Recycled Catalog Envelopes, Brown",Envelopes,11.58,34
8357,Staples Metal Binder Clips,Rubber Bands,2.62,25
8382,Hewlett-Packard 4.7GB DVD+R Discs,Computer Peripherals,8.5,19
8383,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Paper,7.4,6
8384,"Dixon Prang¨ Watercolor Pencils, 10-Color Set with Brush",Pens & Art Supplies,4.26,5
52,I888 World Phone,Telephones and Communication,155.99,20
53,Xerox 1997,Paper,6.48,46
151,GBC Therma-A-Bind 250T Electric Binding System,Binders and Binder Accessories,122.99,33
152,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,68.81,47
185,Avery Printable Repositionable Plastic Tabs,Binders and Binder Accessories,8.6,1
186,GBC DocuBind TL300 Electric Binding System,Binders and Binder Accessories,896.99,11
187,Storex DuraTech Recycled Plastic Frosted Binders,Binders and Binder Accessories,4.24,16
222,GBC DocuBind 200 Manual Binding Machine,Binders and Binder Accessories,420.98,3
223,Staples SlimLine Pencil Sharpener,Pens & Art Supplies,11.97,30
259,Hon Comfortask¨ Task/Swivel Chairs,Chairs & Chairmats,113.98,10
260,Xerox 204,Paper,6.48,16
393,StarTAC 7760,Telephones and Communication,65.99,36
548,Newell 35,Pens & Art Supplies,3.28,29
549,Acco¨ Hot Clipsª Clips to Go,Rubber Bands,3.29,25
574,Hoover Portapowerª Portable Vacuum,Appliances,4.48,36
594,"Wilson Jones Hanging View Binder, White, 1""",Binders and Binder Accessories,7.1,16
617,Staples Brown Kraft Recycled Clasp Envelopes,Envelopes,5.58,45
618,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,68.81,22
619,Xerox 1947,Paper,5.98,33
620,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Appliances,300.65,32
621,Xerox 1950,Paper,5.78,48
622,"Eldon Regeneration Recycled Desk Accessories, Smoke",Office Furnishings,1.74,8
657,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Computer Peripherals,7.28,9
658,Project Tote Personal File,Storage & Organization,14.03,21
695,GBC ProClickª 150 Presentation Binding System,Binders and Binder Accessories,315.98,16
710,Letter Size Cart,Storage & Organization,142.86,30
718,Accessory2,Telephones and Communication,55.99,45
741,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Office Furnishings,90.98,34
742,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Tables,218.75,45
743,"Sauder Forest Hills Library, Woodland Oak Finish",Bookcases,140.98,17
766,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes,8.74,42
795,Kensington 6 Outlet Guardian Standard Surge Protector,Appliances,20.48,15
796,"#10 White Business Envelopes,4 1/8 x 9 1/2",Envelopes,15.67,7
855,Avery 492,Labels,2.88,24
856,Bretford CR4500 Series Slim Rectangular Table,Tables,348.21,4
888,"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon",Computer Peripherals,31.11,29
889,Binder Clips by OIC,Rubber Bands,1.48,1
992,"Career Cubicle Clock, 8 1/4"", Black",Office Furnishings,20.28,22
993,V8162,Telephones and Communication,65.99,30
1013,Hoover WindTunnelª Plus Canister Vacuum,Appliances,363.25,47
1014,Flexible Leather- Look Classic Collection Ring Binder,Binders and Binder Accessories,18.94,9
1123,Okidata ML520 Series Dot Matrix Printers,Office Machines,510.14,7
1124,"TOPS Voice Message Log Book, Flash Format",Paper,4.76,50
1134,Avery 48,Labels,6.3,32
1167,"Fellowes Basic 104-Key Keyboard, Platinum",Computer Peripherals,20.95,33
1197,Eldon Cleatmat Plusª Chair Mats for High Pile Carpets,Office Furnishings,79.52,32
1198,270c,Telephones and Communication,125.99,25
1221,Hon Olson Stacker Stools,Chairs & Chairmats,140.81,3
1222,688,Telephones and Communication,195.99,14
1223,6340,Telephones and Communication,85.99,18
1288,Adesso Programmable 142-Key Keyboard,Computer Peripherals,152.48,12
1420,DAX Clear Channel Poster Frame,Office Furnishings,14.58,20
1455,"Eldon¨ Expressionsª Wood Desk Accessories, Oak",Office Furnishings,7.38,35
1497,Xerox 1905,Paper,6.48,35
1509,Binder Posts,Binders and Binder Accessories,5.74,23
1512,Canon P1-DHIII Palm Printing Calculator,Office Machines,17.98,9
1565,Microsoft Natural Keyboard Elite,Computer Peripherals,39.98,29
1567,Accessory41,Telephones and Communication,35.99,6
1568,i500plus,Telephones and Communication,65.99,23
1575,Presstex Flexible Ring Binders,Binders and Binder Accessories,4.55,28
1623,Keytronic Designer 104- Key Black Keyboard,Computer Peripherals,40.48,17
1644,Eldon Simplefile¨ Box Office¨,Storage & Organization,12.44,19
1650,Hewlett-Packard Deskjet 3820 Color Inkjet Printer,Office Machines,100.97,45
1681,"Global High-Back Leather Tilter, Burgundy",Chairs & Chairmats,122.99,36
1753,White GlueTop Scratch Pads,Paper,15.04,5
1779,Accessory25,Telephones and Communication,20.99,39
1803,Belkin ErgoBoardª Keyboard,Computer Peripherals,30.98,9
1860,Newell 346,Pens & Art Supplies,2.88,24
1898,Avery Hi-Liter¨ Fluorescent Desk Style Markers,Pens & Art Supplies,3.38,34
1936,Global Enterpriseª Series Seating Low-Back Swivel/Tilt Chairs,Chairs & Chairmats,258.98,49
1952,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Office Furnishings,70.71,30
1953,"80 Minute CD-R Spindle, 100/Pack - Staples",Computer Peripherals,39.48,46
1995,Acco Suede Grain Vinyl Round Ring Binder,Binders and Binder Accessories,2.78,24
2006,Staples Battery-Operated Desktop Pencil Sharpener,Pens & Art Supplies,10.48,11
2029,3M Polarizing Light Filter Sleeves,Office Furnishings,18.65,44
2030,Xerox 220,Paper,6.48,42
2037,"Global Leather Task Chair, Black",Chairs & Chairmats,89.99,44
2038,"Master Caster Door Stop, Brown",Office Furnishings,5.08,42
2087,"Bush Westfield Collection Bookcases, Fully Assembled",Bookcases,100.98,6
2237,6162i,Telephones and Communication,65.99,49
2238,Staples Bulldog Clip,Rubber Bands,3.78,38
2261,Wausau Papers Astrobrights¨ Colored Envelopes,Envelopes,5.98,16
2335,"Fellowes Mobile Numeric Keypad, Graphite",Computer Peripherals,43.22,4
2336,iDENi80s,Telephones and Communication,65.99,18
2393,5190,Telephones and Communication,65.99,40
2399,M70,Telephones and Communication,125.99,20
2411,Acco 6 Outlet Guardian Premium Surge Suppressor,Appliances,14.56,27
2412,Epson LQ-570e Dot Matrix Printer,Office Machines,270.97,22
2442,Belkin MediaBoard 104- Keyboard,Computer Peripherals,27.48,9
2453,G.E. Halogen Desk Lamp Bulbs,Office Furnishings,6.98,34
2454,Xerox 1947,Paper,5.98,38
2498,Imation 5.2GB DVD-RAM,Computer Peripherals,60.98,50
2499,Avery 481,Labels,3.08,24
2500,"Speediset Carbonless Redi-Letter¨ 7"" x 8 1/2""",Paper,10.31,50
2629,Canon MP41DH Printing Calculator,Office Machines,150.98,32
2630,Filing/Storage Totes and Swivel Casters,Storage & Organization,9.71,29
2690,Carina Double Wide Media Storage Towers in Natural & Black,Storage & Organization,80.98,2
2758,Staples¨ General Use 3-Ring Binders,Binders and Binder Accessories,1.88,19
2759,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Computer Peripherals,29.89,41
2761,"GE 4 Foot Flourescent Tube, 40 Watt",Office Furnishings,14.98,6
2777,Eldon Image Series Black Desk Accessories,Office Furnishings,4.14,42
2824,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Bookcases,260.98,31
2825,Ultra Door Pull Handle,Office Furnishings,10.52,24
2826,Xerox 1920,Paper,5.98,30
2829,Avery 498,Labels,2.89,5
2864,Staples¨ General Use 3-Ring Binders,Binders and Binder Accessories,1.88,22
2887,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,160.98,39
